Время_[с]	Перемещение_[мм]	Усилие_[Н]
349.50	6.197	4.07260E+3
349.60	6.199	4.08250E+3
349.70	6.201	4.09090E+3
349.80	6.202	3.93020E+3
349.90	6.204	3.93400E+3
350.00	6.206	3.94770E+3
350.10	6.208	3.96090E+3
350.20	6.210	3.97380E+3
350.30	6.211	3.98740E+3
350.40	6.213	4.00050E+3
350.50	6.215	4.01330E+3
350.60	6.217	4.02540E+3
350.70	6.219	4.03780E+3
350.80	6.220	4.04930E+3
350.90	6.222	4.06120E+3
351.00	6.224	4.07210E+3
351.10	6.226	4.08130E+3
351.20	6.227	4.08990E+3
351.30	6.229	4.09620E+3
351.40	6.231	4.00660E+3
351.50	6.233	3.99230E+3
351.60	6.235	4.00250E+3
351.70	6.236	4.01480E+3
351.80	6.238	4.02710E+3
351.90	6.240	4.03960E+3
352.00	6.242	4.05130E+3
352.10	6.244	4.06180E+3
352.20	6.245	4.07070E+3
352.30	6.247	4.06440E+3
352.40	6.249	4.00240E+3
352.50	6.251	4.00870E+3
352.60	6.253	4.02130E+3
352.70	6.254	4.03390E+3
352.80	6.256	4.04670E+3
352.90	6.258	4.05890E+3
353.00	6.260	4.07000E+3
353.10	6.261	4.07970E+3
353.20	6.263	4.08840E+3
353.30	6.265	4.09210E+3
353.40	6.267	4.07010E+3
353.50	6.268	4.06540E+3
353.60	6.270	4.07160E+3
353.70	6.272	4.04510E+3
353.80	6.274	3.94870E+3
353.90	6.276	3.95720E+3
354.00	6.277	3.97050E+3
354.10	6.279	3.98400E+3
354.20	6.281	3.99670E+3
354.30	6.283	4.00970E+3
354.40	6.284	4.02280E+3
354.50	6.286	4.03450E+3
354.60	6.288	4.04610E+3
354.70	6.290	4.05900E+3
354.80	6.291	4.06930E+3
354.90	6.293	4.07980E+3
355.00	6.295	4.08860E+3
355.10	6.297	4.09490E+3
355.20	6.298	4.09950E+3
355.30	6.300	4.09530E+3
355.40	6.302	3.99560E+3
355.50	6.304	4.00210E+3
355.60	6.305	4.01560E+3
355.70	6.307	4.02810E+3
355.80	6.309	4.04010E+3
355.90	6.311	4.05280E+3
356.00	6.312	4.06480E+3
356.10	6.314	4.07670E+3
356.20	6.316	4.08730E+3
356.30	6.318	4.09660E+3
356.40	6.319	4.10460E+3
356.50	6.321	4.11040E+3
356.60	6.323	4.11620E+3
356.70	6.325	4.12070E+3
356.80	6.326	4.12460E+3
356.90	6.328	3.93010E+3
357.00	6.330	3.93300E+3
357.10	6.332	3.94480E+3
357.20	6.333	3.95730E+3
357.30	6.335	3.97100E+3
357.40	6.337	3.98470E+3
357.50	6.339	3.99820E+3
357.60	6.340	4.01110E+3
357.70	6.342	4.02310E+3
357.80	6.344	4.03590E+3
357.90	6.346	4.04740E+3
358.00	6.347	4.05870E+3
358.10	6.349	4.06930E+3
358.20	6.351	4.07970E+3
358.30	6.353	4.08830E+3
358.40	6.354	3.97380E+3
358.50	6.356	3.97890E+3
358.60	6.358	3.99230E+3
358.70	6.360	4.00510E+3
358.80	6.361	4.01840E+3
358.90	6.363	4.03140E+3
359.00	6.365	4.04460E+3
359.10	6.367	4.05700E+3
359.20	6.368	4.06980E+3
359.30	6.370	4.08170E+3
359.40	6.372	4.09350E+3
359.50	6.374	4.08800E+3
359.60	6.375	3.92850E+3
359.70	6.377	3.93680E+3
359.80	6.379	3.95020E+3
359.90	6.381	3.96410E+3
360.00	6.382	3.97690E+3
360.10	6.384	3.98960E+3
360.20	6.386	4.00280E+3
360.30	6.388	4.01580E+3
360.40	6.389	4.02800E+3
360.50	6.391	4.04030E+3
360.60	6.393	4.05160E+3
360.70	6.395	4.06300E+3
360.80	6.396	4.07290E+3
360.90	6.398	4.08260E+3
361.00	6.400	3.93300E+3
361.10	6.402	3.93770E+3
361.20	6.403	3.95140E+3
361.30	6.405	3.96490E+3
361.40	6.407	3.97810E+3
361.50	6.409	3.99130E+3
361.60	6.410	4.00450E+3
361.70	6.412	4.01740E+3
361.80	6.414	4.02980E+3
361.90	6.416	4.04260E+3
362.00	6.417	4.05460E+3
362.10	6.419	4.06540E+3
362.20	6.421	4.07630E+3
362.30	6.423	3.91710E+3
362.40	6.425	3.92080E+3
362.50	6.426	3.93340E+3
362.60	6.428	3.94700E+3
362.70	6.430	3.96110E+3
362.80	6.432	3.97470E+3
362.90	6.434	3.98790E+3
363.00	6.435	4.00070E+3
363.10	6.437	4.01400E+3
363.20	6.439	4.02720E+3
363.30	6.441	4.03880E+3
363.40	6.443	4.05010E+3
363.50	6.444	4.06140E+3
363.60	6.446	4.07180E+3
363.70	6.448	3.94020E+3
363.80	6.450	3.93680E+3
363.90	6.452	3.94810E+3
364.00	6.453	3.96260E+3
364.10	6.455	3.97760E+3
364.20	6.457	3.99040E+3
364.30	6.459	4.00350E+3
364.40	6.460	4.01680E+3
364.50	6.462	4.02970E+3
364.60	6.464	4.04160E+3
364.70	6.466	4.05370E+3
364.80	6.468	4.06550E+3
364.90	6.469	4.07570E+3
365.00	6.471	3.93670E+3
365.10	6.473	3.94020E+3
365.20	6.475	3.95320E+3
365.30	6.477	3.96720E+3
365.40	6.478	3.98070E+3
365.50	6.480	3.99420E+3
365.60	6.482	4.00680E+3
365.70	6.484	4.02000E+3
365.80	6.486	4.03310E+3
365.90	6.487	4.04600E+3
366.00	6.489	4.05700E+3
366.10	6.491	4.06640E+3
366.20	6.493	4.07680E+3
366.30	6.494	4.08560E+3
366.40	6.496	4.09150E+3
366.50	6.498	3.96960E+3
366.60	6.500	3.92910E+3
366.70	6.502	3.94080E+3
366.80	6.503	3.95440E+3
366.90	6.505	3.96870E+3
367.00	6.507	3.98210E+3
367.10	6.509	3.99580E+3
367.20	6.511	4.00920E+3
367.30	6.512	4.02210E+3
367.40	6.514	4.03420E+3
367.50	6.516	4.04650E+3
367.60	6.518	4.05830E+3
367.70	6.519	4.06970E+3
367.80	6.521	4.08160E+3
367.90	6.523	4.09160E+3
368.00	6.525	4.10080E+3
368.10	6.527	4.10910E+3
368.20	6.528	3.98940E+3
368.30	6.530	3.97850E+3
368.40	6.532	3.99020E+3
368.50	6.534	4.00370E+3
368.60	6.535	4.01670E+3
368.70	6.537	4.02990E+3
368.80	6.539	4.04380E+3
368.90	6.541	4.05670E+3
369.00	6.542	4.06840E+3
369.10	6.544	4.08100E+3
369.20	6.546	4.09270E+3
369.30	6.548	4.10370E+3
369.40	6.549	4.11280E+3
369.50	6.551	3.94090E+3
369.60	6.553	3.94440E+3
369.70	6.555	3.95800E+3
369.80	6.556	3.97050E+3
369.90	6.558	3.98440E+3
370.00	6.560	3.99740E+3
370.10	6.562	4.01040E+3
370.20	6.563	4.02280E+3
370.30	6.565	4.03530E+3
370.40	6.567	4.04710E+3
370.50	6.569	4.05960E+3
370.60	6.570	4.07100E+3
370.70	6.572	4.08060E+3
370.80	6.574	3.94500E+3
370.90	6.576	3.95120E+3
371.00	6.577	3.96430E+3
371.10	6.579	3.97780E+3
371.20	6.581	3.99100E+3
371.30	6.583	4.00350E+3
371.40	6.584	4.01600E+3
371.50	6.586	4.02970E+3
371.60	6.588	4.04240E+3
371.70	6.590	4.05430E+3
371.80	6.591	4.06600E+3
371.90	6.593	4.04610E+3
372.00	6.595	3.93340E+3
372.10	6.597	3.94220E+3
372.20	6.598	3.95540E+3
372.30	6.600	3.96880E+3
372.40	6.602	3.98200E+3
372.50	6.604	3.99600E+3
372.60	6.605	4.00950E+3
372.70	6.607	4.02150E+3
372.80	6.609	4.03440E+3
372.90	6.611	4.04680E+3
373.00	6.612	4.05920E+3
373.10	6.614	4.07120E+3
373.20	6.616	4.08280E+3
373.30	6.618	4.09340E+3
373.40	6.619	4.10450E+3
373.50	6.621	4.10550E+3
373.60	6.623	4.06790E+3
373.70	6.625	4.05670E+3
373.80	6.626	4.05500E+3
373.90	6.628	4.06330E+3
374.00	6.630	4.07390E+3
374.10	6.632	4.08390E+3
374.20	6.633	4.09310E+3
374.30	6.635	4.09760E+3
374.40	6.637	3.99060E+3
374.50	6.639	3.99620E+3
374.60	6.640	4.00800E+3
374.70	6.642	4.02130E+3
374.80	6.644	4.03430E+3
374.90	6.646	4.04700E+3
375.00	6.647	4.05990E+3
375.10	6.649	4.07240E+3
375.20	6.651	4.08460E+3
375.30	6.652	4.09720E+3
375.40	6.654	4.10840E+3
375.50	6.656	4.11800E+3
375.60	6.658	4.12510E+3
375.70	6.659	4.02680E+3
375.80	6.661	3.95850E+3
375.90	6.663	3.96840E+3
376.00	6.665	3.98240E+3
376.10	6.667	3.99580E+3
376.20	6.668	4.00910E+3
376.30	6.670	4.02330E+3
376.40	6.672	4.03680E+3
376.50	6.674	4.05000E+3
376.60	6.676	4.06290E+3
376.70	6.677	4.07480E+3
376.80	6.679	4.08650E+3
376.90	6.681	4.09760E+3
377.00	6.683	4.10730E+3
377.10	6.685	3.97300E+3
377.20	6.686	3.97660E+3
377.30	6.688	3.99010E+3
377.40	6.690	4.00390E+3
377.50	6.692	4.01730E+3
377.60	6.694	4.02990E+3
377.70	6.695	4.04320E+3
377.80	6.697	4.05670E+3
377.90	6.699	4.06930E+3
378.00	6.701	4.08170E+3
378.10	6.703	4.09330E+3
378.20	6.704	4.10610E+3
378.30	6.706	4.11660E+3
378.40	6.708	3.99820E+3
378.50	6.710	3.98480E+3
378.60	6.712	3.99650E+3
378.70	6.713	4.01050E+3
378.80	6.715	4.02350E+3
378.90	6.717	4.03660E+3
379.00	6.719	4.05050E+3
379.10	6.720	4.06390E+3
379.20	6.722	4.07670E+3
379.30	6.724	4.08920E+3
379.40	6.726	4.10060E+3
379.50	6.728	4.11170E+3
379.60	6.729	4.12150E+3
379.70	6.731	3.99730E+3
379.80	6.733	4.00250E+3
379.90	6.735	4.01560E+3
380.00	6.737	4.02910E+3
380.10	6.738	4.04370E+3
380.20	6.740	4.05660E+3
380.30	6.742	4.06910E+3
380.40	6.744	4.08240E+3
380.50	6.746	4.09500E+3
380.60	6.747	4.10780E+3
380.70	6.749	4.12070E+3
380.80	6.751	4.13060E+3
380.90	6.753	3.95600E+3
381.00	6.755	3.96310E+3
381.10	6.756	3.97640E+3
381.20	6.758	3.98980E+3
381.30	6.760	4.00350E+3
381.40	6.762	4.01660E+3
381.50	6.763	4.03000E+3
381.60	6.765	4.04270E+3
381.70	6.767	4.05460E+3
381.80	6.769	4.06740E+3
381.90	6.770	4.07910E+3
382.00	6.772	4.09040E+3
382.10	6.774	4.10220E+3
382.20	6.776	4.11200E+3
382.30	6.778	4.12050E+3
382.40	6.779	3.97130E+3
382.50	6.781	3.97650E+3
382.60	6.783	3.98980E+3
382.70	6.785	4.00260E+3
382.80	6.786	4.01640E+3
382.90	6.788	4.02980E+3
383.00	6.790	4.04260E+3
383.10	6.792	4.05550E+3
383.20	6.793	4.06790E+3
383.30	6.795	4.08000E+3
383.40	6.797	4.09220E+3
383.50	6.799	4.10310E+3
383.60	6.800	4.11340E+3
383.70	6.802	4.12380E+3
383.80	6.804	4.13260E+3
383.90	6.806	4.00720E+3
384.00	6.807	3.99550E+3
384.10	6.809	4.00600E+3
384.20	6.811	4.01890E+3
384.30	6.813	4.03150E+3
384.40	6.814	4.04500E+3
384.50	6.816	4.05760E+3
384.60	6.818	4.06970E+3
384.70	6.820	4.08210E+3
384.80	6.821	4.09490E+3
384.90	6.823	4.10630E+3
385.00	6.825	4.11760E+3
385.10	6.827	4.12790E+3
385.20	6.828	4.13680E+3
385.30	6.830	4.14370E+3
385.40	6.832	4.14800E+3
385.50	6.834	3.98430E+3
385.60	6.835	3.98800E+3
385.70	6.837	4.00130E+3
385.80	6.839	4.01430E+3
385.90	6.841	4.02760E+3
386.00	6.842	4.04030E+3
386.10	6.844	4.05280E+3
386.20	6.846	4.06550E+3
386.30	6.848	4.07800E+3
386.40	6.849	4.09020E+3
386.50	6.851	4.10180E+3
386.60	6.853	4.11280E+3
386.70	6.855	4.12430E+3
386.80	6.856	4.13520E+3
386.90	6.858	4.14410E+3
387.00	6.860	4.09720E+3
387.10	6.862	3.99800E+3
387.20	6.863	4.00700E+3
387.30	6.865	4.02050E+3
387.40	6.867	4.03310E+3
387.50	6.869	4.04690E+3
387.60	6.870	4.05990E+3
387.70	6.872	4.07320E+3
387.80	6.874	4.08560E+3
387.90	6.876	4.09770E+3
388.00	6.877	4.10960E+3
388.10	6.879	4.12130E+3
388.20	6.881	4.13200E+3
388.30	6.883	4.14220E+3
388.40	6.884	4.00410E+3
388.50	6.886	3.97660E+3
388.60	6.888	3.98750E+3
388.70	6.890	4.00060E+3
388.80	6.891	4.01410E+3
388.90	6.893	4.02670E+3
389.00	6.895	4.03950E+3
389.10	6.896	4.05200E+3
389.20	6.898	4.06450E+3
389.30	6.900	4.07700E+3
389.40	6.902	4.08850E+3
389.50	6.903	4.10070E+3
389.60	6.905	4.11110E+3
389.70	6.907	4.12130E+3
389.80	6.909	4.02730E+3
389.90	6.910	3.98470E+3
390.00	6.912	3.99560E+3
390.10	6.914	4.00840E+3
390.20	6.916	4.02220E+3
390.30	6.918	4.03580E+3
390.40	6.919	4.04970E+3
390.50	6.921	4.06250E+3
390.60	6.923	4.07630E+3
390.70	6.925	4.08880E+3
390.80	6.927	4.10140E+3
390.90	6.928	4.11270E+3
391.00	6.930	4.12410E+3
391.10	6.932	4.13440E+3
391.20	6.934	4.01210E+3
391.30	6.935	4.00010E+3
391.40	6.937	4.01260E+3
391.50	6.939	4.02650E+3
391.60	6.941	4.04010E+3
391.70	6.943	4.05320E+3
391.80	6.944	4.06630E+3
391.90	6.946	4.07980E+3
392.00	6.948	4.09270E+3
392.10	6.950	4.10470E+3
392.20	6.952	4.11630E+3
392.30	6.953	4.12880E+3
392.40	6.955	4.13930E+3
392.50	6.957	4.01040E+3
392.60	6.959	4.00330E+3
392.70	6.961	4.01570E+3
392.80	6.962	4.02960E+3
392.90	6.964	4.04290E+3
393.00	6.966	4.05610E+3
393.10	6.968	4.06920E+3
393.20	6.969	4.08360E+3
393.30	6.971	4.09630E+3
393.40	6.973	4.10850E+3
393.50	6.975	4.12090E+3
393.60	6.977	4.13270E+3
393.70	6.978	4.13680E+3
393.80	6.980	4.13940E+3
393.90	6.982	4.14360E+3
394.00	6.984	4.15050E+3
394.10	6.986	3.98880E+3
394.20	6.987	3.99550E+3
394.30	6.989	4.00900E+3
394.40	6.991	4.02220E+3
394.50	6.993	4.03610E+3
394.60	6.995	4.04930E+3
394.70	6.996	4.06280E+3
394.80	6.998	4.07610E+3
394.90	7.000	4.08910E+3
395.00	7.002	4.10150E+3
395.10	7.004	4.11470E+3
